%!I(MISSING)D	X	Y	Z	SNR
8195	-111.388222	-837.416647	1.100000	-100.00
8196	128.478479	-1230.027277	1.100000	-100.00
8197	83.328209	-1332.457312	1.100000	-100.00
8198	99.406150	-1166.771231	1.100000	-100.00
8199	3.251462	-1275.549855	1.100000	-100.00
8200	84.954355	-1182.394980	1.100000	-100.00
8201	160.626415	-807.092129	1.100000	-100.00
8202	-101.866599	-794.069369	1.100000	-100.00
8203	-94.068385	-1330.872865	1.100000	-100.00
8204	-97.472144	-1064.134954	1.100000	-100.00
8205	252.888668	-899.514540	1.100000	-100.00
8206	75.578348	-1067.787723	1.100000	-100.00
8207	2.884974	-1341.285961	1.100000	-100.00
8208	123.790482	-1185.361583	1.100000	-100.00
8209	2.333521	-1096.144238	1.100000	-100.00
8210	60.689711	-757.027963	1.100000	-100.00
8211	47.268685	-850.407260	1.100000	-100.00
8212	-29.683552	-1082.970387	1.100000	-100.00
8213	1.934459	-1114.833391	1.100000	-100.00
8214	-47.017365	-1136.608238	1.100000	-100.00
8215	-181.071484	-930.699443	1.100000	-100.00
8216	-97.345854	-964.235729	1.100000	-100.00
8217	71.314464	-985.107301	1.100000	-100.00
8218	-220.720332	-1248.017945	1.100000	-100.00
8219	224.802936	-1191.158699	1.100000	-100.00
8220	293.548030	-921.706253	1.100000	-100.00
8221	285.491525	-1131.169555	1.100000	-100.00
8222	-26.555892	-999.101421	1.100000	-100.00
8223	131.349385	-958.249556	1.100000	-100.00
8224	-280.286734	-879.194939	1.100000	-100.00
8225	278.903106	-967.079014	1.100000	-100.00
8226	-172.026007	-1051.320049	1.100000	-100.00
8227	251.698337	-1100.341376	1.100000	-100.00
8228	87.010550	-1080.723366	1.100000	-100.00
8229	49.991173	-1079.842492	1.100000	-100.00
8230	22.814797	-1296.044341	1.100000	-100.00
8231	145.954286	-1275.372732	1.100000	-100.00
8232	-298.090890	-927.149260	1.100000	-100.00
8233	154.574120	-1018.521488	1.100000	-100.00
8234	-283.099059	-936.271146	1.100000	-100.00
8235	-0.438847	-1017.395243	1.100000	-100.00
8236	-153.165033	-993.357660	1.100000	-100.00
8237	-179.242939	-1126.414342	1.100000	-100.00
8238	-222.708117	-1010.952027	1.100000	-100.00
8239	-186.993214	-1254.233479	1.100000	-100.00
8240	83.872412	-1243.980322	1.100000	-100.00
8241	256.070388	-1138.172569	1.100000	-100.00
8242	14.322419	-987.033915	1.100000	-100.00
8243	-190.496759	-940.992474	1.100000	-100.00
8244	94.419539	-903.715346	1.100000	-100.00
8245	159.675321	-1008.930738	1.100000	-100.00
8246	54.405839	-958.477012	1.100000	-100.00
8247	-38.666568	-901.121573	1.100000	-100.00
8248	-267.802718	-861.314753	1.100000	-100.00
8249	103.563359	-1271.970206	1.100000	-100.00
8250	-49.215946	-1338.042829	1.100000	-100.00
8251	226.385576	-999.765779	1.100000	-100.00
8252	301.789740	-1148.394746	1.100000	-100.00
8253	233.006950	-1163.956342	1.100000	-100.00
8254	-40.519564	-1183.951742	1.100000	-100.00
8255	-46.661257	-755.123497	1.100000	-100.00
8256	26.299915	-912.729383	1.100000	-100.00
8257	229.602042	-936.916386	1.100000	-100.00
8258	93.464839	-872.582044	1.100000	-100.00
8259	17.897177	-899.419160	1.100000	-100.00
8260	-16.972127	-738.677251	1.100000	-100.00
8261	2.186193	-1127.971848	1.100000	-100.00
8262	206.089836	-1255.146782	1.100000	-100.00
8263	196.805050	-1009.042835	1.100000	-100.00
8264	121.827154	-1060.095215	1.100000	-100.00
8265	67.062492	-1011.398948	1.100000	-100.00
8266	-128.893173	-1276.023273	1.100000	-100.00
8267	-110.709014	-1071.360103	1.100000	-100.00
8268	-49.025316	-1244.085483	1.100000	-100.00
8269	1.971852	-1232.798275	1.100000	-100.00
8270	172.003878	-1045.936648	1.100000	-100.00
8271	-35.690147	-1323.081617	1.100000	-100.00
8272	-139.371459	-1189.110680	1.100000	-100.00
8273	256.268914	-1017.236756	1.100000	-100.00
8274	-130.291134	-788.632754	1.100000	-100.00
8275	-179.111251	-823.135394	1.100000	-100.00
8276	-12.522051	-797.514021	1.100000	-100.00
8277	-121.389282	-911.972750	1.100000	-100.00
8278	181.905872	-810.072068	1.100000	-100.00
8279	-83.906744	-1111.751704	1.100000	-100.00
8280	178.056056	-862.087803	1.100000	-100.00
8281	-71.751312	-1206.422423	1.100000	-100.00
8282	-59.513138	-882.874748	1.100000	-100.00
8283	238.861232	-1166.745651	1.100000	-100.00
8284	-30.442293	-1313.731611	1.100000	-100.00
8285	200.607520	-861.210406	1.100000	-100.00
8286	-45.205903	-1073.949269	1.100000	-100.00
8287	-122.430786	-1046.820826	1.100000	-100.00
8288	295.029411	-1070.339898	1.100000	-100.00
8289	63.487367	-1053.605802	1.100000	-100.00
8290	150.375015	-1226.752519	1.100000	-100.00
8291	114.905157	-1034.461946	1.100000	-100.00
8292	-0.309955	-1370.425703	1.100000	-100.00
8293	-280.830776	-1176.093906	1.100000	-100.00
8294	-155.905296	-1089.619462	1.100000	-100.00
8295	13.911355	-809.394035	1.100000	-100.00
8296	229.938421	-938.466131	1.100000	-100.00
8297	176.000251	-1140.035019	1.100000	-100.00
8298	-40.691950	-896.904081	1.100000	-100.00
8299	140.761919	-852.445032	1.100000	-100.00
8300	2.393248	-735.701073	1.100000	-100.00
8301	13.896658	-1047.501565	1.100000	-100.00
8302	-30.927609	-873.306368	1.100000	-100.00
8303	-218.593234	-904.005553	1.100000	-100.00
8304	71.932315	-1253.848570	1.100000	-100.00
8305	170.191762	-1279.611589	1.100000	-100.00
8306	213.277657	-1040.590438	1.100000	-100.00
8307	-134.246808	-1287.739060	1.100000	-100.00
8308	-34.019711	-1301.477657	1.100000	-100.00
8309	192.912567	-883.826669	1.100000	-100.00
8310	155.293309	-914.403582	1.100000	-100.00
8311	156.387674	-1277.191087	1.100000	-100.00
8312	-79.118418	-835.322803	1.100000	-100.00
8313	-42.928391	-1261.040218	1.100000	-100.00
8314	171.621313	-897.497327	1.100000	-100.00
8315	123.413437	-920.356702	1.100000	-100.00
8316	-4.653939	-1137.430440	1.100000	-100.00
8317	267.385820	-1051.232210	1.100000	-100.00
8318	27.656455	-824.681498	1.100000	-100.00
8319	-262.531810	-953.569738	1.100000	-100.00
8320	69.798995	-1085.812661	1.100000	-100.00
8321	-135.241575	-1161.223855	1.100000	-100.00
8322	-87.557014	-1085.309625	1.100000	-100.00
8323	75.954328	-828.063102	1.100000	-100.00
8324	141.019886	-1279.076816	1.100000	-100.00
8325	-85.287053	-951.536394	1.100000	-100.00
8326	-202.765145	-1177.502301	1.100000	-100.00
8327	-255.980966	-1076.283002	1.100000	-100.00
8328	-118.404099	-814.002326	1.100000	-100.00
8329	156.926964	-1231.741300	1.100000	-100.00
8330	191.424657	-986.156257	1.100000	-100.00
8331	116.515417	-870.958776	1.100000	-100.00
8332	-152.615788	-1134.217488	1.100000	-100.00
8333	-100.251295	-1212.107511	1.100000	-100.00
8334	300.146501	-1174.777860	1.100000	-100.00
8335	-286.879480	-1219.908526	1.100000	-100.00
8336	102.881269	-805.433455	1.100000	-100.00
8337	4.341139	-893.012907	1.100000	-100.00
8338	-71.414452	-1314.092269	1.100000	-100.00
8339	-24.409472	-1085.035102	1.100000	-100.00
8340	303.096480	-1030.958509	1.100000	-100.00
8341	260.260707	-1189.824023	1.100000	-100.00
8342	19.289263	-1032.975025	1.100000	-100.00
8343	-54.512859	-1106.887469	1.100000	-100.00
8344	-35.052359	-845.544260	1.100000	-100.00
8345	-51.480024	-1105.547593	1.100000	-100.00
8346	114.972964	-1010.668861	1.100000	-100.00
8347	28.258746	-801.024431	1.100000	-100.00
8348	110.931967	-1303.831462	1.100000	-100.00
8349	32.210112	-866.864495	1.100000	-100.00
8350	-180.600139	-1274.628168	1.100000	-100.00
8351	-291.283045	-1196.484130	1.100000	-100.00
8352	-255.336611	-918.491834	1.100000	-100.00
8353	297.317003	-1034.141998	1.100000	-100.00
8354	190.588257	-1018.961194	1.100000	-100.00
8355	74.555609	-1014.765292	1.100000	-100.00
8356	74.000228	-1317.110217	1.100000	-100.00
8357	-101.078193	-925.309661	1.100000	-100.00
8358	24.583759	-755.381394	1.100000	-100.00
8359	163.274161	-948.514717	1.100000	-100.00
8360	302.750930	-1016.334323	1.100000	-100.00
8361	212.793004	-1137.747218	1.100000	-100.00
8362	-247.359465	-913.747910	1.100000	-100.00
8363	212.152206	-834.525471	1.100000	-100.00
8364	267.144153	-1213.052661	1.100000	-100.00
8365	70.539791	-1072.693541	1.100000	-100.00
8366	-234.304165	-940.444123	1.100000	-100.00
8367	183.444286	-953.047529	1.100000	-100.00
8368	137.021684	-1024.334986	1.100000	-100.00
8369	217.237543	-863.864393	1.100000	-100.00
8370	-276.877627	-1036.608515	1.100000	-100.00
8371	-85.244864	-906.696301	1.100000	-100.00
8372	-46.991820	-1021.879308	1.100000	-100.00
8373	295.521304	-1024.934362	1.100000	-100.00
8374	-80.833834	-794.418668	1.100000	-100.00
8375	-66.204797	-841.553477	1.100000	-100.00
8376	127.882823	-915.065812	1.100000	-100.00
8377	15.690947	-1371.510944	1.100000	-100.00
8378	159.716757	-987.768033	1.100000	-100.00
8379	-41.209189	-763.768211	1.100000	-100.00
8380	-108.409792	-1177.153332	1.100000	-100.00
8381	-57.329887	-1364.527921	1.100000	-100.00
8382	195.123424	-1196.163267	1.100000	-100.00
8383	-169.801776	-1229.775363	1.100000	-100.00
8384	110.514948	-793.107883	1.100000	-100.00
8385	-9.296710	-1371.681833	1.100000	-100.00
8386	7.254818	-1244.989490	1.100000	-100.00
8387	-148.022702	-895.487856	1.100000	-100.00
8388	87.596380	-1129.481019	1.100000	-100.00
8389	-298.298220	-966.635549	1.100000	-100.00
8390	-243.384524	-1228.199091	1.100000	-100.00
8391	88.458552	-1242.379972	1.100000	-100.00
8392	-207.577688	-1066.626455	1.100000	-100.00
8393	112.463548	-1141.864879	1.100000	-100.00
8394	213.301396	-894.661030	1.100000	-100.00
8395	229.609236	-1070.988492	1.100000	-100.00
8396	112.104364	-1088.623157	1.100000	-100.00
8397	-228.098545	-937.673117	1.100000	-100.00
8398	-58.826992	-973.830358	1.100000	-100.00
8399	-55.072736	-780.585111	1.100000	-100.00
8400	-96.632886	-946.853973	1.100000	-100.00
8401	-16.415874	-1237.756804	1.100000	-100.00
8402	27.114224	-1234.972502	1.100000	-100.00
8403	-273.731277	-1057.863312	1.100000	-100.00
8404	246.210280	-1154.451358	1.100000	-100.00
8405	-56.614084	-1074.624503	1.100000	-100.00
8406	84.033540	-961.549220	1.100000	-100.00
8407	52.497213	-931.548911	1.100000	-100.00
8408	211.641196	-1054.988284	1.100000	-100.00
8409	-216.850269	-982.892306	1.100000	-100.00
8410	-227.978625	-1078.527398	1.100000	-100.00
8411	-44.726508	-784.129253	1.100000	-100.00
8412	-8.094734	-1055.869803	1.100000	-100.00
8413	-20.271835	-1314.654445	1.100000	-100.00
8414	-300.726540	-1111.496677	1.100000	-100.00
8415	163.163911	-994.369990	1.100000	-100.00
8416	153.770494	-986.884131	1.100000	-100.00
8417	-102.171259	-959.621422	1.100000	-100.00
8418	-109.874826	-1064.753588	1.100000	-100.00
8419	-121.872357	-1216.547429	1.100000	-100.00
8420	284.842699	-914.272332	1.100000	-100.00
8421	73.036920	-1269.511767	1.100000	-100.00
8422	198.343114	-910.117486	1.100000	-100.00
8423	-6.655135	-772.240207	1.100000	-100.00
8424	-149.510262	-913.007914	1.100000	-100.00
8425	115.440921	-1021.723600	1.100000	-100.00
8426	59.640732	-1287.745215	1.100000	-100.00
8427	-91.880082	-798.544959	1.100000	-100.00
8428	-28.948485	-1260.658387	1.100000	-100.00
8429	152.291667	-1134.729024	1.100000	-100.00
8430	202.394962	-1178.240257	1.100000	-100.00
8431	-131.551800	-1322.043729	1.100000	-100.00
8432	13.234035	-1046.082386	1.100000	-100.00
8433	72.957988	-1273.872170	1.100000	-100.00
8434	68.352900	-958.672753	1.100000	-100.00
8435	-148.333663	-1184.291636	1.100000	-100.00
8436	-83.946894	-1064.629363	1.100000	-100.00
8437	92.965587	-756.631067	1.100000	-100.00
8438	-158.469671	-1261.923484	1.100000	-100.00
8439	-129.762158	-864.655697	1.100000	-100.00
8440	141.194668	-922.649129	1.100000	-100.00
8441	43.827525	-805.639410	1.100000	-100.00
8442	203.419270	-898.850501	1.100000	-100.00
8443	5.892651	-1253.764381	1.100000	-100.00
8444	230.955081	-1144.600083	1.100000	-100.00
8445	-217.157614	-1025.877774	1.100000	-100.00
8446	148.868082	-1270.144109	1.100000	-100.00
8447	-214.873159	-972.056915	1.100000	-100.00
8448	283.969657	-1027.306942	1.100000	-100.00
8449	-114.443592	-951.169804	1.100000	-100.00
8450	-256.426809	-1134.876885	1.100000	-100.00
8451	43.784846	-1366.126629	1.100000	-100.00
8452	239.033278	-974.697097	1.100000	-100.00
8453	180.797732	-1180.497111	1.100000	-100.00
8454	98.210548	-807.852760	1.100000	-100.00
8455	-239.731928	-1080.855522	1.100000	-100.00
8456	-157.678104	-1175.761186	1.100000	-100.00
8457	28.119749	-1284.637441	1.100000	-100.00
8458	194.232559	-1048.997675	1.100000	-100.00
8459	34.645194	-1183.910166	1.100000	-100.00
8460	-152.575109	-1065.991599	1.100000	-100.00
8461	-109.800405	-905.837043	1.100000	-100.00
8462	267.492375	-1146.561013	1.100000	-100.00
8463	-247.964362	-875.857477	1.100000	-100.00
8464	141.230073	-1054.013520	1.100000	-100.00
8465	264.645047	-1108.690635	1.100000	-100.00
8466	205.197852	-845.517256	1.100000	-100.00
8467	243.670356	-1206.523270	1.100000	-100.00
8468	-83.320870	-941.807728	1.100000	-100.00
8469	209.832218	-931.829485	1.100000	-100.00
8470	5.939761	-855.361224	1.100000	-100.00
8471	-196.112585	-860.462088	1.100000	-100.00
8472	148.762452	-1259.306111	1.100000	-100.00
8473	233.186707	-1125.033825	1.100000	-100.00
8474	92.089029	-1226.567065	1.100000	-100.00
8475	-196.268953	-997.750047	1.100000	-100.00
8476	-143.905524	-903.897483	1.100000	-100.00
8477	-76.598427	-1206.502357	1.100000	-100.00
8478	-199.103544	-1103.270739	1.100000	-100.00
8479	-101.457594	-1300.017256	1.100000	-100.00
8480	-122.437708	-1145.595805	1.100000	-100.00
8481	96.685489	-1204.815346	1.100000	-100.00
8482	127.902771	-802.893536	1.100000	-100.00
8483	274.780480	-1210.841420	1.100000	-100.00
8484	-100.472089	-970.621332	1.100000	-100.00
8485	-12.628720	-1378.639807	1.100000	-100.00
8486	-11.502122	-743.842080	1.100000	-100.00
8487	-15.081644	-971.976472	1.100000	-100.00
8488	23.674324	-1042.265690	1.100000	-100.00
8489	-14.543226	-728.034702	1.100000	-100.00
8490	80.330785	-1250.089389	1.100000	-100.00
8491	-228.824496	-936.435536	1.100000	-100.00
8492	-4.625126	-1226.871234	1.100000	-100.00
8493	-111.968790	-1020.281329	1.100000	-100.00
8494	-165.846604	-977.229303	1.100000	-100.00
8495	131.462484	-1065.915234	1.100000	-100.00
8496	10.627183	-788.773386	1.100000	-100.00
8497	-240.693818	-1236.224592	1.100000	-100.00
8498	148.751663	-1177.967672	1.100000	-100.00
8499	-32.148181	-780.795399	1.100000	-100.00
8500	173.718908	-1135.319542	1.100000	-100.00
8501	108.402680	-1244.400408	1.100000	-100.00
8502	51.759216	-979.565975	1.100000	-100.00
8503	-98.178041	-874.908071	1.100000	-100.00
8504	158.499607	-809.171287	1.100000	-100.00
8505	95.317621	-1078.220991	1.100000	-100.00
8506	184.420724	-961.945404	1.100000	-100.00
8507	79.126815	-861.467878	1.100000	-100.00
8508	-71.017793	-957.168140	1.100000	-100.00
8509	3.850006	-1267.627913	1.100000	-100.00
8510	-103.407698	-979.287951	1.100000	-100.00
8511	25.116081	-1175.856131	1.100000	-100.00
8512	-22.989666	-1059.958444	1.100000	-100.00
8513	-242.675919	-950.975820	1.100000	-100.00
8514	-103.662789	-1264.366669	1.100000	-100.00
8515	-47.430152	-1225.913853	1.100000	-100.00
8516	273.649004	-1202.652262	1.100000	-100.00
8517	287.707196	-1042.537937	1.100000	-100.00
8518	299.444183	-1200.825561	1.100000	-100.00
8519	-31.724551	-773.267590	1.100000	-100.00
8520	-14.617054	-1278.855838	1.100000	-100.00
8521	-118.272471	-1000.239012	1.100000	-100.00
8522	6.087965	-783.650046	1.100000	-100.00
8523	130.555262	-1187.407160	1.100000	-100.00
8524	-102.488249	-1054.365377	1.100000	-100.00
8525	266.292718	-1092.901811	1.100000	-100.00
8526	219.116322	-901.085336	1.100000	-100.00
8527	-249.966438	-1229.691575	1.100000	-100.00
8528	-10.458807	-1083.631322	1.100000	-100.00
8529	-192.984655	-1093.283974	1.100000	-100.00
8530	-8.734423	-1295.204558	1.100000	-100.00
8531	74.914535	-998.825488	1.100000	-100.00
8532	4.491117	-1047.082814	1.100000	-100.00
8533	296.836774	-1110.690098	1.100000	-100.00
8534	-284.511655	-1090.817790	1.100000	-100.00
8535	140.624783	-1023.705398	1.100000	-100.00
8536	202.720891	-1007.139539	1.100000	-100.00
8537	196.099149	-917.861910	1.100000	-100.00
8538	-184.059706	-936.587623	1.100000	-100.00
8539	103.968203	-951.949594	1.100000	-100.00
8540	244.956591	-1105.676880	1.100000	-100.00
8541	69.821890	-872.676073	1.100000	-100.00
8542	14.136345	-949.953538	1.100000	-100.00
8543	64.863159	-1242.140262	1.100000	-100.00
8544	-234.560654	-864.474067	1.100000	-100.00
8545	-107.130623	-1325.098389	1.100000	-100.00
8546	213.021331	-855.358938	1.100000	-100.00
8547	-237.769048	-912.467806	1.100000	-100.00
8548	53.533295	-1087.210231	1.100000	-100.00
8549	-46.309181	-1251.758300	1.100000	-100.00
8550	108.102948	-1028.827026	1.100000	-100.00
8551	-113.582677	-1173.441504	1.100000	-100.00
8552	-97.497163	-1027.803185	1.100000	-100.00
8553	162.380951	-1103.511923	1.100000	-100.00
8554	-98.055366	-1126.741787	1.100000	-100.00
8555	6.015738	-1116.845567	1.100000	-100.00
8556	297.433235	-872.518083	1.100000	-100.00
8557	162.679508	-1051.856456	1.100000	-100.00
8558	11.057988	-717.319150	1.100000	-100.00
8559	65.799712	-1265.649260	1.100000	-100.00
8560	-114.479584	-1159.472415	1.100000	-100.00
8561	-87.036101	-1249.018391	1.100000	-100.00
8562	267.929142	-1117.405953	1.100000	-100.00
8563	416.530308	-928.767424	1.100000	-100.00
8564	613.446711	-1215.576822	1.100000	-100.00
8565	791.749168	-848.272144	1.100000	-100.00
8566	596.054399	-1153.419506	1.100000	-100.00
8567	469.181921	-1302.657624	1.100000	-100.00
8568	495.991296	-781.958810	1.100000	-100.00
8569	905.357589	-1080.120032	1.100000	-100.00
8570	633.474789	-724.961528	1.100000	-100.00
8571	672.173021	-754.552880	1.100000	-100.00
8572	516.645655	-1325.721264	1.100000	-100.00
8573	640.832753	-874.514599	1.100000	-100.00
8574	343.911717	-1183.829252	1.100000	-100.00
8575	542.455705	-1188.798752	1.100000	-100.00
8576	829.159592	-980.349841	1.100000	-100.00
8577	581.892810	-938.517422	1.100000	-100.00
8578	332.853032	-991.675759	1.100000	-100.00
8579	860.010701	-910.190217	1.100000	-100.00
8580	786.911003	-838.376596	1.100000	-100.00
8581	358.832078	-1169.788505	1.100000	-100.00
8582	858.292351	-1182.901774	1.100000	-100.00
8583	400.206652	-882.798821	1.100000	-100.00
8584	814.312364	-983.899452	1.100000	-100.00
8585	546.347798	-760.785906	1.100000	-100.00
8586	543.936778	-1338.642248	1.100000	-100.00
8587	730.650576	-868.697900	1.100000	-100.00
8588	835.609558	-1004.377676	1.100000	-100.00
8589	447.496797	-809.876385	1.100000	-100.00
8590	540.822052	-885.270233	1.100000	-100.00
8591	828.913455	-1263.174354	1.100000	-100.00
8592	305.647563	-891.123945	1.100000	-100.00
8593	582.968398	-904.971030	1.100000	-100.00
8594	519.110504	-983.998586	1.100000	-100.00
8595	512.051898	-1201.404736	1.100000	-100.00
8596	661.771602	-1161.835105	1.100000	-100.00
8597	571.175084	-888.517829	1.100000	-100.00
8598	365.311647	-1197.842425	1.100000	-100.00
8599	788.338042	-1119.631096	1.100000	-100.00
8600	695.057172	-1347.997672	1.100000	-100.00
8601	342.407138	-1116.588327	1.100000	-100.00
8602	726.898427	-811.443498	1.100000	-100.00
8603	610.619693	-740.653072	1.100000	-100.00
8604	431.409652	-1221.078823	1.100000	-100.00
8605	728.674491	-1266.952498	1.100000	-100.00
8606	427.976189	-912.732559	1.100000	-100.00
8607	350.272888	-899.279684	1.100000	-100.00
8608	738.863006	-1064.574748	1.100000	-100.00
8609	739.826113	-921.793330	1.100000	-100.00
8610	315.474006	-1032.028390	1.100000	-100.00
8611	480.514140	-863.660269	1.100000	-100.00
8612	764.693443	-958.092145	1.100000	-100.00
8613	718.010326	-817.537808	1.100000	-100.00
8614	648.948028	-1353.145019	1.100000	-100.00
8615	446.287757	-1053.285328	1.100000	-100.00
8616	588.385247	-1288.109389	1.100000	-100.00
8617	407.692098	-978.612378	1.100000	-100.00
8618	753.492118	-891.665656	1.100000	-100.00
8619	632.911469	-1205.202063	1.100000	-100.00
8620	739.765362	-1029.545114	1.100000	-100.00
8621	337.631670	-1033.233949	1.100000	-100.00
8622	331.798900	-1138.182859	1.100000	-100.00
8623	556.917191	-1243.219946	1.100000	-100.00
8624	529.424806	-1135.064523	1.100000	-100.00
8625	833.450967	-1051.015991	1.100000	-100.00
8626	433.793924	-1022.418410	1.100000	-100.00
8627	436.778250	-878.575774	1.100000	-100.00
8628	365.294159	-1046.459995	1.100000	-100.00
8629	653.143982	-1358.048253	1.100000	-100.00
8630	520.347982	-1322.603758	1.100000	-100.00
8631	876.292369	-1079.217019	1.100000	-100.00
8632	447.051122	-954.708852	1.100000	-100.00
8633	773.405851	-1214.687972	1.100000	-100.00
8634	531.455126	-1120.893107	1.100000	-100.00
8635	580.115477	-1103.190322	1.100000	-100.00
8636	433.439729	-887.703250	1.100000	-100.00
8637	596.270988	-818.589351	1.100000	-100.00
8638	786.744592	-1095.363453	1.100000	-100.00
8639	905.714862	-899.300339	1.100000	-100.00
8640	599.797347	-1010.059261	1.100000	-100.00
8641	394.739587	-1118.722247	1.100000	-100.00
8642	537.574711	-1049.748934	1.100000	-100.00
8643	360.061381	-1049.144786	1.100000	-100.00
8644	858.073185	-944.563130	1.100000	-100.00
8645	552.591483	-985.402518	1.100000	-100.00
8646	619.663858	-990.144120	1.100000	-100.00
8647	626.502104	-830.023151	1.100000	-100.00
8648	660.656186	-834.199916	1.100000	-100.00
8649	895.878093	-1107.441410	1.100000	-100.00
8650	779.922880	-1003.876323	1.100000	-100.00
8651	750.984613	-977.581975	1.100000	-100.00
8652	680.278797	-1099.905925	1.100000	-100.00
8653	804.840686	-1107.789667	1.100000	-100.00
8654	420.585224	-962.460383	1.100000	-100.00
8655	903.628380	-876.163484	1.100000	-100.00
8656	858.461723	-948.496257	1.100000	-100.00
8657	656.239916	-1029.081885	1.100000	-100.00
8658	817.681339	-1039.116225	1.100000	-100.00
8659	815.390054	-891.780643	1.100000	-100.00
8660	357.648358	-1132.612589	1.100000	-100.00
8661	495.343902	-1129.071645	1.100000	-100.00
8662	739.244012	-955.041990	1.100000	-100.00
8663	413.709719	-915.353420	1.100000	-100.00
8664	873.233267	-973.609664	1.100000	-100.00
8665	618.190922	-959.213030	1.100000	-100.00
8666	329.977676	-948.294914	1.100000	-100.00
8667	681.958913	-1283.736296	1.100000	-100.00
8668	850.556100	-1145.517205	1.100000	-100.00
8669	608.631412	-1165.380361	1.100000	-100.00
8670	540.059853	-958.672293	1.100000	-100.00
8671	384.904004	-943.646939	1.100000	-100.00
8672	755.919586	-1126.955524	1.100000	-100.00
8673	795.062693	-1274.593400	1.100000	-100.00
8674	776.317937	-1134.311934	1.100000	-100.00
8675	649.202851	-1120.714726	1.100000	-100.00
8676	908.067800	-909.232093	1.100000	-100.00
8677	404.275541	-1194.349698	1.100000	-100.00
8678	908.701966	-1106.847899	1.100000	-100.00
8679	579.017594	-1261.185756	1.100000	-100.00
8680	545.581266	-810.447976	1.100000	-100.00
8681	748.379694	-1159.808596	1.100000	-100.00
8682	512.167148	-1036.116770	1.100000	-100.00
8683	688.004450	-1291.169636	1.100000	-100.00
8684	683.242780	-1213.300823	1.100000	-100.00
8685	781.360629	-1259.983471	1.100000	-100.00
8686	839.539916	-1253.793237	1.100000	-100.00
8687	370.534431	-1167.591515	1.100000	-100.00
8688	833.667086	-1118.838083	1.100000	-100.00
8689	324.587170	-1099.045546	1.100000	-100.00
8690	462.996282	-806.780567	1.100000	-100.00
8691	468.795455	-1290.055641	1.100000	-100.00
8692	643.380529	-1205.303319	1.100000	-100.00
8693	808.710669	-910.633953	1.100000	-100.00
8694	469.404996	-1032.306792	1.100000	-100.00
8695	507.067484	-876.867808	1.100000	-100.00
8696	659.973049	-936.219602	1.100000	-100.00
8697	361.824416	-1229.914960	1.100000	-100.00
8698	658.874040	-814.005629	1.100000	-100.00
8699	318.270767	-1124.307464	1.100000	-100.00
8700	408.383705	-1006.407778	1.100000	-100.00
8701	453.201183	-1192.626992	1.100000	-100.00
8702	534.307231	-773.203337	1.100000	-100.00
8703	552.055462	-1142.465870	1.100000	-100.00
8704	675.001389	-923.331347	1.100000	-100.00
8705	306.830387	-939.325787	1.100000	-100.00
8706	512.067075	-871.211722	1.100000	-100.00
8707	595.861728	-924.920896	1.100000	-100.00
8708	479.724422	-1299.727657	1.100000	-100.00
8709	853.331241	-1057.898754	1.100000	-100.00
8710	382.458011	-1164.410619	1.100000	-100.00
8711	630.759171	-1135.919148	1.100000	-100.00
8712	904.852539	-1125.343049	1.100000	-100.00
8713	376.495558	-839.640755	1.100000	-100.00
8714	457.132417	-827.713572	1.100000	-100.00
8715	422.214263	-830.223132	1.100000	-100.00
8716	449.630530	-852.815906	1.100000	-100.00
8717	417.235446	-934.151048	1.100000	-100.00
8718	660.493520	-947.119479	1.100000	-100.00
8719	442.519147	-838.191858	1.100000	-100.00
8720	524.648120	-1340.438044	1.100000	-100.00
8721	510.506814	-1048.171611	1.100000	-100.00
8722	776.224193	-1258.339255	1.100000	-100.00
8723	679.310962	-818.860995	1.100000	-100.00
8724	741.356063	-857.941544	1.100000	-100.00
8725	572.383632	-741.526766	1.100000	-100.00
8726	408.680546	-1164.526411	1.100000	-100.00
8727	542.998447	-865.075851	1.100000	-100.00
8728	857.229687	-1124.803778	1.100000	-100.00
8729	686.798788	-1303.348223	1.100000	-100.00
8730	576.298954	-1180.037915	1.100000	-100.00
8731	550.624332	-881.842689	1.100000	-100.00
8732	697.440496	-1037.234039	1.100000	-100.00
8733	548.562102	-1233.089740	1.100000	-100.00
8734	901.835317	-1018.112011	1.100000	-100.00
8735	363.530000	-1177.812829	1.100000	-100.00
8736	522.650119	-1122.799020	1.100000	-100.00
8737	837.739595	-1102.770159	1.100000	-100.00
8738	748.692546	-1133.339383	1.100000	-100.00
8739	649.689205	-991.401782	1.100000	-100.00
8740	529.945033	-961.125284	1.100000	-100.00
8741	873.130988	-1031.579540	1.100000	-100.00
8742	520.950143	-1033.158575	1.100000	-100.00
8743	766.569559	-828.552280	1.100000	-100.00
8744	602.556689	-772.304226	1.100000	-100.00
8745	793.299637	-898.543720	1.100000	-100.00
8746	780.487739	-1024.686982	1.100000	-100.00
8747	615.324769	-1228.349611	1.100000	-100.00
8748	694.632736	-849.533176	1.100000	-100.00
8749	521.377283	-1210.674529	1.100000	-100.00
8750	531.130260	-798.386647	1.100000	-100.00
8751	772.624750	-989.128525	1.100000	-100.00
8752	400.894929	-846.437313	1.100000	-100.00
8753	667.502675	-1081.547870	1.100000	-100.00
8754	425.983196	-1191.917070	1.100000	-100.00
8755	418.241385	-1245.573480	1.100000	-100.00
