%!I(MISSING)D	X	Y	Z	SNR
7024	-1314.547218	-17.691995	1.100000	18.19
7025	-1452.894742	-38.686471	1.100000	6.67
7026	-1034.777017	68.041376	1.100000	17.25
7027	-1320.344275	-254.005825	1.100000	14.99
7028	-999.993657	142.790247	1.100000	3.70
7029	-1105.723005	189.650642	1.100000	3.25
7030	-1257.262995	153.710473	1.100000	23.85
7031	-1056.759456	-59.464089	1.100000	20.14
7032	-1095.092092	274.940181	1.100000	11.25
7033	-1486.410554	91.539414	1.100000	8.48
7034	-949.219270	-80.540329	1.100000	9.86
7035	-1494.975945	72.291567	1.100000	6.35
7036	-1133.561307	40.628630	1.100000	24.75
7037	-966.117464	-46.870513	1.100000	14.01
7038	-1169.501863	301.903881	1.100000	2.83
7039	-966.375305	51.967635	1.100000	13.66
7040	-1156.681287	-303.879020	1.100000	4.89
7041	-1243.548347	-80.080105	1.100000	29.57
7042	-1120.196119	-295.846514	1.100000	9.65
7043	-1262.413744	-147.891923	1.100000	24.89
7044	-1144.087987	187.631260	1.100000	1.34
7045	-1135.382592	-55.071148	1.100000	21.69
7046	-1147.912412	122.374253	1.100000	1.23
7047	-1273.251324	256.561349	1.100000	12.62
7048	-967.949214	121.595880	1.100000	5.96
7049	-1072.266713	219.164423	1.100000	8.06
7050	-1407.941804	95.014118	1.100000	16.38
7051	-1007.518397	-205.560318	1.100000	5.32
7052	-1182.584518	172.163422	1.100000	11.26
7053	-1088.667209	-257.144116	1.100000	10.59
7054	-1063.435914	187.134730	1.100000	3.48
7055	-962.967035	192.533542	1.100000	1.91
7056	-1247.510438	71.445693	1.100000	29.01
7057	-1064.231609	-196.772591	1.100000	5.07
7058	-1082.610751	-162.390359	1.100000	-0.78
7059	-1079.672346	-269.506269	1.100000	12.14
7060	-1154.675226	-170.843772	1.100000	4.98
7061	-1151.874961	146.461284	1.100000	4.92
7062	-1175.891423	-192.333574	1.100000	7.75
7063	-989.912788	-758.466667	1.100000	15.96
7064	-877.302734	-634.109955	1.100000	14.20
7065	-739.509936	-285.485615	1.100000	9.70
7066	-729.003778	-693.090813	1.100000	-0.43
7067	-972.225869	-707.335153	1.100000	20.91
7068	-734.027706	-478.680314	1.100000	20.03
7069	-1133.425111	-675.596902	1.100000	14.50
7070	-931.908056	-473.673013	1.100000	15.05
7071	-815.660321	-247.484382	1.100000	7.31
7072	-1145.871461	-336.979668	1.100000	8.30
7073	-1194.929208	-530.001777	1.100000	-3.47
7074	-1000.732624	-313.513525	1.100000	17.66
7075	-1108.534837	-567.523339	1.100000	10.64
7076	-763.195868	-468.628656	1.100000	21.31
7077	-1031.648573	-627.663169	1.100000	25.16
7078	-885.554513	-583.284531	1.100000	4.26
7079	-663.477139	-480.249093	1.100000	14.18
7080	-1164.190592	-599.274396	1.100000	7.60
7081	-810.715983	-464.887384	1.100000	22.53
7082	-1207.549273	-404.003648	1.100000	1.15
7083	-622.794243	-474.989441	1.100000	10.72
7084	-1086.557507	-581.258310	1.100000	15.21
7085	-979.225818	-492.646044	1.100000	22.25
7086	-1101.465724	-308.320570	1.100000	12.65
7087	-993.782648	-743.740122	1.100000	17.53
7088	-853.754641	-211.167126	1.100000	3.69
7089	-1153.930752	-609.680112	1.100000	9.57
7090	-628.553587	-632.019118	1.100000	5.90
7091	-715.044871	-590.250598	1.100000	16.41
7092	-991.231611	-320.606266	1.100000	18.30
7093	-1153.276317	-541.110861	1.100000	1.76
7094	-658.831795	-603.997655	1.100000	10.95
7095	-625.614599	-371.907166	1.100000	0.05
7096	-619.016281	-590.606641	1.100000	9.29
7097	-833.458165	-573.530060	1.100000	22.89
7098	-893.629517	-398.566811	1.100000	18.98
7099	-900.221625	-342.716419	1.100000	13.61
7100	-751.511371	-641.585651	1.100000	9.85
7101	-873.715060	-605.864056	1.100000	7.05
7102	-889.994374	-273.731149	1.100000	3.89
7103	-919.954146	-327.228624	1.100000	14.32
7104	-832.438112	-250.487234	1.100000	5.03
7105	-840.901941	-360.905281	1.100000	2.36
7106	-808.763254	-730.103595	1.100000	4.26
7107	-828.893373	-598.861648	1.100000	17.22
7108	-1169.667260	-520.868369	1.100000	-1.84
7109	-638.896566	-505.010207	1.100000	13.59
7110	-1026.930964	-474.888170	1.100000	23.00
7111	-832.778420	-709.833982	1.100000	-0.40
7112	-666.794718	-503.690200	1.100000	15.70
7113	-756.947634	-327.117098	1.100000	4.88
7114	-1173.966265	-678.131533	1.100000	11.00
7115	-853.080680	-382.852146	1.100000	6.18
7116	-1060.900098	-667.265509	1.100000	21.13
7117	-752.260028	-770.743704	1.100000	11.43
7118	-878.055880	-589.455431	1.100000	3.55
7119	-923.437399	-589.952927	1.100000	21.96
7120	-814.965673	-354.569047	1.100000	-0.13
7121	-694.458561	-536.764903	1.100000	18.40
7122	-762.980563	-488.752364	1.100000	23.82
7123	-681.670132	-731.668692	1.100000	4.84
7124	-752.535751	-546.731180	1.100000	23.95
7125	-839.917431	-598.270996	1.100000	14.44
7126	-845.156012	-519.887302	1.100000	21.61
7127	-640.603987	-349.154730	1.100000	-1.17
7128	-907.487264	-798.350582	1.100000	4.76
7129	-1165.851736	-400.085020	1.100000	6.81
7130	-802.454882	-639.220874	1.100000	9.34
7131	-949.108611	-295.688378	1.100000	13.19
7132	-850.598119	-373.951189	1.100000	5.41
7133	-1131.130612	-497.809125	1.100000	5.32
7134	-1167.305202	-430.544270	1.100000	6.01
7135	-798.467227	-331.692553	1.100000	3.64
7136	-934.209021	-804.363947	1.100000	7.43
7137	-1044.063079	-714.607436	1.100000	19.72
7138	-1065.881940	-512.657285	1.100000	10.74
7139	-1000.753009	-229.491791	1.100000	8.35
7140	-748.323520	-518.370896	1.100000	24.04
7141	-766.837790	-388.650130	1.100000	5.48
7142	-940.764959	-617.469394	1.100000	29.91
7143	-1104.761512	-603.702190	1.100000	14.86
7144	-840.961648	-789.104323	1.100000	4.03
7145	-1088.245051	-732.597925	1.100000	16.84
7146	-1064.884270	-587.139853	1.100000	18.88
7147	-742.664051	-573.157299	1.100000	20.69
7148	-956.303625	-665.718424	1.100000	25.77
7149	-1046.981945	-434.370576	1.100000	22.74
7150	-905.723234	-632.273078	1.100000	23.48
7151	-985.760457	-291.612302	1.100000	14.87
7152	-881.671827	-452.520764	1.100000	9.50
7153	-854.239613	-293.190967	1.100000	0.04
7154	-1128.293111	-424.519890	1.100000	11.62
7155	-891.768955	-636.041637	1.100000	19.54
7156	-745.783664	-767.385002	1.100000	11.12
7157	-1031.848238	-485.165782	1.100000	20.75
7158	-760.917568	-457.258294	1.100000	19.36
7159	-1024.108975	-636.193526	1.100000	25.78
7160	-960.567083	-735.615985	1.100000	16.89
7161	-695.758543	-385.852867	1.100000	4.22
7162	-1161.479370	-484.842747	1.100000	3.19
7163	-1148.506478	-719.204027	1.100000	13.48
7164	-702.806271	-663.921583	1.100000	4.55
7165	-1007.110027	-735.532304	1.100000	18.57
7166	-828.412552	-813.577877	1.100000	7.80
7167	-889.789671	-402.653169	1.100000	18.28
7168	-907.264318	-701.036513	1.100000	15.82
7169	-793.606482	-415.022950	1.100000	10.94
7170	-929.358652	-818.114165	1.100000	5.73
7171	-1042.585607	-638.110801	1.100000	23.73
7172	-1072.875796	-376.842863	1.100000	18.81
7173	-1124.970522	-656.113568	1.100000	14.96
7174	-945.047400	-207.815543	1.100000	2.79
7175	-834.184180	-679.173327	1.100000	0.50
7176	-1003.180150	-620.163099	1.100000	28.51
7177	-942.759683	-265.865243	1.100000	9.14
7178	-1101.005242	-544.728282	1.100000	8.06
7179	-887.451469	-712.703604	1.100000	11.06
7180	-867.584988	-324.118195	1.100000	5.63
7181	-1030.789099	-435.492001	1.100000	24.96
7182	-990.516788	-801.517906	1.100000	12.25
7183	-1007.898366	-424.529429	1.100000	27.60
7184	-696.660710	-524.671310	1.100000	18.75
7185	-1125.752458	-631.134464	1.100000	14.02
7186	-1204.581285	-359.891753	1.100000	0.86
7187	-911.205934	-801.935516	1.100000	4.92
7188	-1017.432442	-376.265248	1.100000	23.54
7189	-1017.489194	-381.758914	1.100000	24.00
7190	-1194.691428	-556.143248	1.100000	-0.23
7191	-741.405823	-529.984896	1.100000	23.31
7192	-1136.886847	-345.800528	1.100000	9.94
7193	-1074.110061	-592.176776	1.100000	18.03
7194	-773.892531	-702.767592	1.100000	2.12
7195	-670.981201	-389.278498	1.100000	4.07
7196	-1158.107244	-552.321739	1.100000	2.91
7197	-707.348394	-547.691294	1.100000	19.25
7198	-978.916418	-362.818656	1.100000	23.18
7199	-639.400152	-470.323198	1.100000	11.65
7200	-753.536823	-474.676360	1.100000	21.33
7201	-1051.263904	-744.625555	1.100000	17.54
7202	-904.553277	-687.236003	1.100000	17.21
7203	-943.775347	-557.437011	1.100000	0.64
7204	-776.739753	-759.422869	1.100000	9.61
7205	-927.724590	-302.114974	1.100000	11.98
7206	-921.139114	-692.023292	1.100000	18.99
7207	-940.422225	-635.980906	1.100000	28.57
7208	-1119.846189	-471.355803	1.100000	9.80
7209	-1058.069978	-361.278203	1.100000	19.54
7210	-823.281064	-259.959593	1.100000	5.75
7211	-1208.597634	-616.171189	1.100000	4.56
7212	-829.406907	-719.161691	1.100000	0.17
7213	-1097.300873	-584.419237	1.100000	14.11
7214	-877.254125	-410.678043	1.100000	14.31
7215	-1170.534970	-469.938062	1.100000	3.39
7216	-1181.499670	-589.805224	1.100000	4.91
7217	-1003.125357	-351.980374	1.100000	21.77
7218	-1076.019170	-602.073168	1.100000	18.53
7219	-1035.437314	-750.444191	1.100000	17.36
7220	-953.735494	-390.542716	1.100000	26.26
7221	-973.096269	-818.355778	1.100000	9.83
7222	-1146.634424	-373.552455	1.100000	9.35
7223	-1116.483548	-379.359154	1.100000	13.60
7224	-812.580786	-274.708269	1.100000	6.31
7225	-895.817769	-375.869063	1.100000	17.05
7226	-744.154730	-507.691614	1.100000	23.23
7227	-732.352996	-440.389000	1.100000	14.81
7228	-928.857010	-762.823691	1.100000	10.95
7229	-1007.714894	-282.353393	1.100000	14.51
7230	-677.912901	-476.600749	1.100000	15.04
7231	-1109.966971	-317.999069	1.100000	12.20
7232	-954.842935	-331.850032	1.100000	18.21
7233	-1160.683380	-684.034021	1.100000	12.27
7234	-1170.502318	-538.806308	1.100000	-0.30
7235	-742.587782	-465.055974	1.100000	19.16
7236	-977.678632	-292.730298	1.100000	14.65
7237	-743.058325	-662.627395	1.100000	5.44
7238	-1045.097062	-466.869244	1.100000	21.16
7239	-689.158315	-441.466994	1.100000	12.27
7240	-1053.401366	-406.383130	1.100000	21.84
7241	-808.783146	-277.223796	1.100000	6.62
7242	-747.293730	-673.480774	1.100000	3.18
7243	-1090.939193	-541.244370	1.100000	8.62
7244	-658.561767	-701.402854	1.100000	-0.25
7245	-768.487790	-384.727280	1.100000	4.56
7246	-765.765940	-410.972407	1.100000	10.45
7247	-941.557724	-475.667653	1.100000	18.39
7248	-1006.196350	-621.344273	1.100000	28.17
7249	-897.449665	-397.895715	1.100000	19.83
7250	-909.732746	-762.714339	1.100000	8.64
7251	-1089.052310	-553.121462	1.100000	10.97
7252	-769.740805	-514.186988	1.100000	26.31
7253	-848.617165	-286.496765	1.100000	0.22
7254	-762.820895	-693.954468	1.100000	0.24
7255	-1073.773422	-625.910250	1.100000	19.94
7256	-762.642732	-599.107371	1.100000	18.48
7257	-767.870302	-535.593510	1.100000	26.13
7258	-652.948195	-654.552244	1.100000	4.43
7259	-1152.068682	-509.648476	1.100000	1.41
7260	-976.094577	-781.047626	1.100000	13.13
7261	-702.034536	-579.044141	1.100000	16.57
7262	-1067.218765	-565.078124	1.100000	15.82
7263	-696.697230	-392.441870	1.100000	5.36
7264	-998.109846	-528.784450	1.100000	12.92
7265	-627.374736	-700.839854	1.100000	-1.73
7266	-1016.620191	-776.157714	1.100000	15.25
7267	-1158.076905	-558.646895	1.100000	3.78
7268	-1196.078238	-686.392921	1.100000	9.39
7269	-1104.028293	-421.208868	1.100000	15.10
7270	-850.036113	-591.193872	1.100000	12.93
7271	-789.195767	-691.231388	1.100000	0.19
7272	-751.486645	-736.763599	1.100000	7.35
7273	-1203.201828	-617.615130	1.100000	5.18
7274	-1104.769775	-306.063813	1.100000	12.15
7275	-945.436304	-405.117389	1.100000	27.73
7276	-918.226586	-623.559514	1.100000	26.51
7277	-766.735798	-561.424616	1.100000	24.22
7278	-908.053956	-381.326782	1.100000	20.01
7279	-1056.839373	-316.704107	1.100000	16.78
7280	-890.447629	-825.826816	1.100000	0.07
7281	-1001.817628	-421.552706	1.100000	28.06
7282	-663.574131	-327.175521	1.100000	2.62
7283	-1052.590651	-310.561031	1.100000	16.54
7284	-975.096271	-635.523367	1.100000	29.46
7285	-629.446421	-533.717684	1.100000	13.24
7286	-1036.360183	-443.470014	1.100000	24.02
7287	-770.628853	-444.607365	1.100000	17.60
7288	-854.852768	-290.606196	1.100000	-0.10
7289	-1054.369703	-519.765809	1.100000	10.40
7290	-909.903570	-432.660541	1.100000	24.56
7291	-718.729196	-312.824452	1.100000	6.31
7292	-1018.940918	-552.386167	1.100000	20.02
7293	-800.189131	-351.860503	1.100000	1.07
7294	-1183.581859	-389.279940	1.100000	4.33
7295	-674.144360	-596.239254	1.100000	12.78
7296	-1019.653219	-688.783234	1.100000	22.65
7297	-1137.444152	-741.885699	1.100000	13.97
7298	-861.291025	-532.234913	1.100000	3.13
7299	-1068.397571	-271.019435	1.100000	12.89
7300	-913.926902	-472.666797	1.100000	6.86
7301	-798.370731	-534.125458	1.100000	28.99
7302	-1135.475011	-415.111637	1.100000	10.87
7303	-755.991639	-512.026347	1.100000	24.72
7304	-765.221021	-650.403471	1.100000	8.07
7305	-878.312233	-766.053112	1.100000	3.63
7306	-873.415078	-679.259657	1.100000	11.70
7307	-784.474332	-290.244094	1.100000	8.07
7308	-758.103244	-350.742471	1.100000	0.99
7309	-1011.456261	-311.921096	1.100000	17.56
7310	-731.724022	-767.698843	1.100000	11.07
7311	-918.313808	-840.868896	1.100000	2.72
7312	-1059.229432	-433.477749	1.100000	21.03
7313	-962.979721	-296.830653	1.100000	14.32
7314	-714.325775	-728.991568	1.100000	5.47
7315	-719.641033	-726.735524	1.100000	5.24
7316	-1003.230355	-371.382712	1.100000	23.79
7317	-898.078009	-422.691032	1.100000	21.48
7318	-1179.927477	-403.800395	1.100000	4.84
7319	-1002.439006	-315.856109	1.100000	17.93
7320	-636.304848	-603.804425	1.100000	9.42
7321	-948.967385	-248.078038	1.100000	7.65
7322	-1010.021496	-689.558187	1.100000	22.93
7323	-913.930575	-408.125812	1.100000	24.26
7324	-747.441673	-433.137038	1.100000	14.39
7325	-1143.717186	-315.986677	1.100000	7.55
7326	-729.637133	-381.285483	1.100000	3.98
7327	-774.218750	-453.721084	1.100000	19.51
7328	-946.369747	-547.199880	1.100000	-1.28
7329	-1052.386304	-424.002266	1.100000	22.12
7330	-1079.172926	-741.532632	1.100000	16.85
7331	-660.775203	-444.830461	1.100000	10.83
7332	-863.119574	-273.432911	1.100000	-0.33
7333	-1006.344203	-231.965444	1.100000	8.85
7334	-817.260409	-254.813472	1.100000	6.78
7335	-1043.889359	-645.281910	1.100000	23.42
7336	-1079.219919	-290.395752	1.100000	13.61
7337	-1025.259975	-594.988782	1.100000	25.34
7338	-1126.364021	-601.648596	1.100000	12.06
7339	-700.234101	-538.736098	1.100000	18.89
7340	-772.506050	-494.213200	1.100000	25.28
7341	-701.792442	-308.761112	1.100000	6.42
7342	-992.394313	-476.122066	1.100000	26.92
7343	-730.346476	-443.954093	1.100000	15.24
7344	-1094.398342	-690.605589	1.100000	17.75
7345	-991.720624	-811.911087	1.100000	11.53
7346	-839.850731	-391.402080	1.100000	0.83
7347	-959.841219	-569.639321	1.100000	23.15
7348	-921.573597	-234.437875	1.100000	3.67
7349	-647.272363	-672.314688	1.100000	1.75
7350	-715.014750	-499.533311	1.100000	19.81
7351	-974.673957	-560.842324	1.100000	22.94
7352	-1204.172248	-606.032705	1.100000	4.15
7353	-700.053711	-499.069399	1.100000	18.37
7354	-822.011750	-274.275073	1.100000	5.11
7355	-1040.472812	-515.673538	1.100000	12.96
7356	-1098.186865	-666.462469	1.100000	17.69
7357	-740.303104	-546.403670	1.100000	22.65
7358	-855.564730	-407.027851	1.100000	5.29
7359	-982.380845	-742.625497	1.100000	17.26
7360	-795.141448	-782.563831	1.100000	10.02
7361	-939.121513	-248.919433	1.100000	6.91
7362	-1107.201464	-735.770857	1.100000	15.77
7363	-949.161511	-458.831732	1.100000	28.54
7364	-975.403389	-373.459791	1.100000	24.50
7365	-852.944910	-467.464306	1.100000	14.45
7366	-1014.899276	-332.278331	1.100000	19.55
7367	-962.071081	-619.833428	1.100000	30.85
7368	-660.266164	-564.167850	1.100000	14.37
7369	-1084.505836	-741.910444	1.100000	16.62
7370	-801.254871	-448.312167	1.100000	18.94
7371	-923.053441	-252.058561	1.100000	5.69
7372	-895.991395	-232.066013	1.100000	0.50
7373	-672.007285	-581.138932	1.100000	14.05
7374	-1031.770573	-620.504387	1.100000	25.19
7375	-607.580120	-649.892693	1.100000	2.43
7376	-1096.177739	-503.544459	1.100000	8.73
7377	-803.824234	-504.575828	1.100000	28.57
7378	-666.792623	-470.522768	1.100000	13.70
7379	-878.049628	-735.940663	1.100000	6.76
7380	-823.485137	-417.391208	1.100000	7.75
7381	-748.981207	-290.014331	1.100000	9.23
7382	-796.256382	-446.599246	1.100000	18.60
7383	-825.362732	-606.042057	1.100000	15.70
7384	-871.741698	-446.677187	1.100000	4.80
7385	-844.443910	-331.065313	1.100000	1.50
7386	-1209.172101	-647.664729	1.100000	6.61
7387	-954.431618	-730.219300	1.100000	17.12
7388	-762.629732	-722.497038	1.100000	5.33
7389	-1054.027186	-687.333084	1.100000	20.83
7390	-962.888409	-741.938170	1.100000	16.31
7391	-807.260578	-760.924285	1.100000	6.97
7392	-687.981756	-572.969054	1.100000	15.96
7393	-662.593215	-457.707401	1.100000	12.26
7394	-1010.201233	-268.559553	1.100000	13.13
7395	-954.511600	-394.145334	1.100000	26.78
7396	-1028.682290	-782.052108	1.100000	15.04
7397	-859.545910	-526.157294	1.100000	5.68
7398	-862.871433	-782.276324	1.100000	-0.13
7399	-1003.284039	-488.060401	1.100000	23.70
7400	-1145.725654	-450.965169	1.100000	7.94
7401	-681.981995	-378.005534	1.100000	2.59
7402	-1150.266260	-709.227519	1.100000	13.36
7403	-1025.949654	-736.442192	1.100000	18.50
7404	-713.035128	-673.368317	1.100000	3.03
7405	-844.518117	-774.526025	1.100000	2.24
7406	-753.636628	-327.390738	1.100000	4.81
7407	-876.710908	-662.467930	1.100000	13.79
7408	-995.877861	-455.385675	1.100000	28.91
7409	-823.952231	-685.742909	1.100000	-2.02
7410	-1002.333916	-327.317335	1.100000	19.15
7411	-895.142354	-736.195136	1.100000	9.57
7412	-945.848384	-674.584979	1.100000	23.95
7413	-986.911517	-719.094150	1.100000	19.95
7414	-956.880042	-595.725800	1.100000	30.28
7415	-618.630324	-381.033214	1.100000	0.85
7416	-762.060232	-675.935254	1.100000	2.45
7417	-773.712325	-432.865750	1.100000	15.30
7418	-1010.235134	-340.064132	1.100000	20.41
7419	-1025.135207	-577.404300	1.100000	23.73
7420	-925.137487	-500.703381	1.100000	-1.31
7421	-839.642638	-354.579914	1.100000	1.82
7422	-610.102198	-415.368381	1.100000	4.15
7423	-910.826989	-668.370089	1.100000	20.74
7424	-1139.511425	-315.450773	1.100000	8.12
7425	-930.907263	-759.580070	1.100000	11.53
7426	-856.799915	-536.682985	1.100000	10.80
7427	-995.702357	-518.392046	1.100000	13.88
7428	-817.537809	-680.594038	1.100000	-2.07
7429	-1118.680456	-503.603199	1.100000	5.99
7430	-736.342768	-637.990546	1.100000	10.17
7431	-767.978408	-732.900239	1.100000	6.86
7432	-891.509059	-329.041632	1.100000	10.48
7433	-780.828225	-641.082042	1.100000	10.01
7434	-839.746474	-672.419559	1.100000	2.03
7435	-637.952531	-636.491039	1.100000	5.98
7436	-1206.594336	-584.253365	1.100000	1.87
7437	-987.099359	-350.188118	1.100000	21.68
7438	-846.969136	-332.191268	1.100000	2.15
7439	-1010.191922	-421.407713	1.100000	27.23
7440	-974.876815	-518.768027	1.100000	7.62
7441	-969.713048	-601.117189	1.100000	31.00
7442	-1132.495605	-675.841115	1.100000	14.59
7443	-627.489635	-619.407216	1.100000	7.20
7444	-1102.489082	-321.021367	1.100000	13.23
7445	-794.459522	-339.858874	1.100000	2.88
7446	-1209.079061	-575.110372	1.100000	0.65
7447	-778.470608	-359.618596	1.100000	-0.31
7448	-956.010807	-423.477237	1.100000	30.13
7449	-1035.593517	-566.917670	1.100000	20.70
7450	-893.810922	-674.690533	1.100000	16.79
7451	-975.713836	-507.120478	1.100000	14.67
7452	-1211.550860	-448.261166	1.100000	-0.32
7453	-853.375342	-629.246186	1.100000	1.44
7454	-787.656929	-433.745169	1.100000	15.65
7455	-887.878597	-471.363941	1.100000	0.72
7456	-840.367938	-714.137652	1.100000	1.14
7457	-822.344241	-691.912458	1.100000	-1.16
7458	-1142.527413	-470.354364	1.100000	6.90
7459	-1113.475096	-292.886262	1.100000	10.33
7460	-752.804790	-381.563315	1.100000	4.09
7461	-911.447818	-732.775682	1.100000	12.35
7462	-760.948352	-620.904311	1.100000	14.28
7463	-872.006339	-285.303895	1.100000	2.33
7464	-924.099221	-607.470292	1.100000	27.12
7465	-1088.366425	-554.568423	1.100000	11.30
7466	-911.454039	-765.301154	1.100000	8.58
7467	-973.910590	-492.071344	1.100000	21.51
7468	-1081.643472	-760.193779	1.100000	15.91
7469	-852.140776	-722.823551	1.100000	3.06
7470	-980.800671	-681.509244	1.100000	24.24
7471	-863.543636	-510.531877	1.100000	0.72
7472	-890.147530	-828.626937	1.100000	-0.19
7473	-1086.031090	-337.573357	1.100000	15.79
7474	-840.201446	-467.525759	1.100000	19.27
7475	-731.155256	-305.734401	1.100000	7.45
7476	-931.865822	-190.869161	1.100000	-0.04
7477	-970.708819	-726.138371	1.100000	18.58
7478	-1091.756520	-419.146931	1.100000	16.84
7479	-1039.312442	-661.434974	1.100000	23.24
7480	-1018.623227	-287.835379	1.100000	15.21
7481	-1006.554176	-797.263609	1.100000	13.33
7482	-1189.688529	-418.730775	1.100000	3.33
7483	-1168.713845	-598.843959	1.100000	7.09
7484	-1051.697503	-440.178119	1.100000	21.91
7485	-857.287043	-831.138897	1.100000	4.60
7486	-1008.909439	-742.024994	1.100000	17.99
7487	-965.973145	-829.157990	1.100000	8.49
7488	-1000.300497	-557.318782	1.100000	22.87
7489	-850.533872	-402.121848	1.100000	3.77
7490	-900.119060	-633.567078	1.100000	22.02
7491	-1000.034269	-304.628747	1.100000	16.70
7492	-674.005925	-488.730983	1.100000	15.56
7493	-868.525173	-352.176772	1.100000	8.68
7494	-728.477651	-567.845234	1.100000	19.92
7495	-676.699818	-689.442092	1.100000	-0.26
7496	-943.869806	-307.109897	1.100000	14.17
7497	-770.867704	-333.669870	1.100000	4.02
7498	-1085.006383	-645.332606	1.100000	18.96
7499	-1117.093782	-492.005237	1.100000	7.80
7500	-953.039108	-635.721227	1.100000	29.37
7501	-762.624599	-311.965991	1.100000	6.87
7502	-968.378920	-260.805801	1.100000	10.48
7503	-1096.390665	-499.560417	1.100000	9.34
7504	-916.462126	-370.574844	1.100000	19.86
7505	-971.807963	-810.026249	1.100000	10.37
7506	-973.639282	-544.814255	1.100000	14.92
7507	-1105.793487	-397.466526	1.100000	15.16
7508	-1149.186798	-317.531515	1.100000	6.84
7509	-722.936300	-645.421256	1.100000	8.38
7510	-740.229586	-512.735120	1.100000	23.00
7511	-850.704634	-787.284605	1.100000	2.30
7512	-1153.101667	-588.076412	1.100000	7.75
7513	-1073.431069	-384.529292	1.100000	18.99
7514	-1027.064705	-703.908700	1.100000	21.12
7515	-1109.421445	-624.878191	1.100000	15.58
7516	-638.404351	-413.462060	1.100000	5.87
7517	-815.877258	-281.324200	1.100000	5.51
7518	-924.099205	-240.935398	1.100000	4.61
7519	-1068.712718	-712.398322	1.100000	18.71
7520	-1024.369336	-722.323204	1.100000	19.68
7521	-968.454834	-238.842366	1.100000	7.95
7522	-889.400870	-780.999926	1.100000	3.87
7523	-1075.935278	-601.885363	1.100000	18.53
7524	-609.448380	-674.588613	1.100000	-0.20
7525	-920.546093	-549.301505	1.100000	-1.34
7526	-1195.413864	-428.656930	1.100000	2.35
7527	-1053.191233	-760.793121	1.100000	16.49
7528	-824.678635	-760.738565	1.100000	4.40
7529	-670.161760	-645.490709	1.100000	6.41
7530	-685.171339	-679.955015	1.100000	1.45
7531	-1197.766273	-389.921567	1.100000	2.40
7532	-1088.865999	-316.145662	1.100000	14.38
7533	-766.600880	-459.022782	1.100000	20.03
7534	-1101.061320	-678.028567	1.100000	17.38
7535	-865.872858	-800.103568	1.100000	0.93
7536	-764.676289	-556.156956	1.100000	24.53
7537	-1081.256522	-446.536711	1.100000	17.28
7538	-1001.571949	-284.732189	1.100000	14.62
7539	-1076.394213	-738.904698	1.100000	17.09
7540	-842.473353	-485.848851	1.100000	21.94
7541	-712.266836	-690.117159	1.100000	-0.13
7542	-820.565713	-590.785076	1.100000	20.68
7543	-1024.793385	-390.899025	1.100000	24.12
7544	-790.436236	-360.705171	1.100000	-0.31
7545	-1167.332890	-418.652980	1.100000	6.35
7546	-664.565448	-633.026790	1.100000	7.86
7547	-901.117306	-200.587079	1.100000	-1.80
7548	-855.326275	-689.092469	1.100000	6.40
7549	-1118.750442	-402.687766	1.100000	13.38
7550	-932.616945	-279.512318	1.100000	9.76
7551	-1059.722530	-338.414635	1.100000	18.06
7552	-987.059165	-630.840842	1.100000	29.30
7553	-896.154127	-518.775415	1.100000	-2.84
7554	-732.075933	-671.775215	1.100000	3.52
7555	-717.145906	-332.216867	1.100000	3.46
7556	-785.648682	-426.661648	1.100000	14.00
7557	-1027.757454	-282.353249	1.100000	14.71
7558	-868.919045	-363.690773	1.100000	9.82
7559	-875.421642	-557.438056	1.100000	-0.33
7560	-874.979045	-210.592118	1.100000	0.89
7561	-780.931884	-590.011092	1.100000	21.10
7562	-766.626024	-545.352784	1.100000	25.54
7563	-539.123476	-917.658483	1.100000	1.80
7564	-633.574128	-1150.907676	1.100000	33.97
7565	-732.521832	-882.353912	1.100000	21.65
7566	-863.745743	-1022.958287	1.100000	2.02
7567	-770.964425	-1196.259976	1.100000	22.93
7568	-345.184780	-1181.388345	1.100000	8.47
7569	-368.807453	-1081.605879	1.100000	18.92
7570	-318.467125	-988.064123	1.100000	10.46
7571	-348.443596	-1156.129842	1.100000	11.59
7572	-722.213731	-873.043910	1.100000	21.37
7573	-714.592451	-836.808916	1.100000	18.05
7574	-335.903993	-1065.075533	1.100000	16.27
7575	-498.686502	-1043.948159	1.100000	31.64
7576	-331.172107	-1165.940206	1.100000	8.70
7577	-854.522986	-1187.986740	1.100000	13.69
7578	-470.081510	-1148.265869	1.100000	20.45
7579	-588.997379	-893.787976	1.100000	15.88
7580	-600.495010	-1108.215980	1.100000	14.09
7581	-404.078080	-1212.598439	1.100000	8.73
7582	-887.363430	-1047.399596	1.100000	-2.66
7583	-357.495978	-1140.592493	1.100000	14.08
7584	-640.620444	-801.990189	1.100000	10.74
7585	-798.938769	-864.419247	1.100000	14.66
7586	-690.477464	-1246.219403	1.100000	25.36
7587	-452.692547	-910.722083	1.100000	5.24
7588	-390.306231	-1173.255859	1.100000	13.29
7589	-487.031656	-1058.585018	1.100000	31.24
7590	-427.371054	-873.475688	1.100000	1.16
7591	-752.119320	-1091.963155	1.100000	20.17
7592	-529.655782	-771.470028	1.100000	5.37
7593	-474.488110	-1094.424514	1.100000	28.37
7594	-735.599236	-870.090321	1.100000	20.49
7595	-853.746533	-1063.742776	1.100000	2.15
