TAG,SINR,DISTANCE,RXNODE,TXNODE
0,-1.62,345.11,2684,35
2,9.97,292.69,2716,43
2,11.66,111.66,202,19
1,5.34,280.60,1787,3
2,25.03,102.61,1836,41
1,1.73,298.09,5810,49
2,6.61,325.25,7386,52
1,1.73,330.33,8211,35
1,1.91,264.16,9212,18
2,15.77,241.77,1219,2
2,14.31,190.76,2623,43
2,25.26,147.63,2801,43
2,17.59,199.54,433,19
1,2.38,98.32,3766,7
1,5.90,320.41,8882,55
2,8.84,186.06,1796,41
1,5.91,188.86,4713,9
2,16.53,267.88,7848,15
2,8.53,275.04,5523,10
2,21.25,186.91,5931,11
1,2.60,274.96,6524,31
2,27.12,88.63,7464,52
2,15.14,232.03,8446,54
2,14.58,150.02,1747,3
2,12.34,205.33,2695,5
2,29.23,95.08,4652,28
1,1.77,220.10,2650,5
0,-2.46,237.93,4272,8
0,0.51,249.24,7902,53
2,14.90,212.66,1131,21
2,11.34,276.91,1838,22
2,8.07,351.05,2107,13
2,18.17,154.93,6523,31
2,20.37,171.27,9390,37
0,-1.24,310.77,1377,40
2,9.84,119.15,3500,6
2,13.22,143.23,6148,50
2,13.30,258.27,6744,13
1,1.75,265.07,6977,51
1,4.55,255.87,7878,53
0,0.54,382.12,8135,44
2,24.35,162.02,8569,17
2,13.09,223.76,1111,21
0,0.56,404.42,2995,35
0,-1.77,294.97,5121,10
2,11.33,261.76,3032,5
1,3.71,266.98,3259,25
2,15.14,279.60,4871,28
2,14.64,245.76,9103,56
1,5.16,292.78,1347,40
1,5.47,365.17,2091,24
2,14.54,233.59,2727,43
2,22.89,133.72,4721,9
1,3.59,352.65,270,4
2,16.41,183.59,2569,5
1,1.93,281.10,4676,9
0,-1.13,351.69,1685,12
0,-0.59,414.27,2143,41
2,17.39,129.96,3648,26
2,35.01,113.12,5785,30
2,9.70,316.39,7065,42
2,17.10,245.16,7700,53
0,-1.73,330.33,8302,16
2,10.06,341.82,9035,17
2,32.68,121.87,3665,7
2,8.87,258.30,5196,48
1,4.87,208.75,5531,48
0,0.36,347.22,4674,9
2,18.75,214.62,7184,14
2,22.17,169.80,2539,23
2,17.93,219.52,3526,6
2,11.48,314.86,3588,1
2,31.01,104.48,4291,27
2,6.70,238.54,5348,29
2,12.15,215.60,969,20
0,-3.45,589.17,1341,47
2,25.76,173.59,3973,7
1,2.54,605.52,5959,22
2,15.46,217.04,8434,35
2,16.00,100.05,4107,27
2,14.37,288.71,4818,9
2,18.93,213.01,5462,10
2,16.94,66.87,3179,25
2,16.19,254.16,5080,29
0,0.53,350.90,7021,50
2,23.95,131.08,8096,54
2,16.31,238.15,9558,18
2,7.54,305.32,878,20
2,20.82,169.45,1681,3
0,-0.37,404.41,4382,2
2,18.26,213.04,460,38
2,13.09,146.42,4381,27
2,23.95,156.67,7412,52
2,13.45,184.69,444,0
2,19.42,188.65,869,20
2,13.24,291.47,5481,10
0,-0.58,397.27,5884,22
1,5.88,255.61,8372,16
0,0.33,336.58,1361,20
2,7.47,121.24,3429,6
0,-2.21,299.03,4888,9
2,24.23,73.81,4394,27
2,8.35,310.68,7139,33
1,1.97,292.65,4921,47
2,16.85,225.41,8093,54
0,-0.36,395.07,9253,6
2,11.78,262.30,2810,43
2,6.63,322.27,3417,5
1,5.30,194.01,3996,26
2,13.13,277.08,7394,33
2,6.64,254.59,7836,15
2,19.05,209.67,8053,34
1,1.23,341.78,8163,16
2,7.38,319.65,2559,13
2,20.66,155.88,6843,51
2,10.45,185.60,7246,14
2,26.22,153.75,9424,56
2,7.58,100.72,186,0
2,8.51,328.66,622,46
1,4.80,377.98,8120,15
2,25.68,133.40,6773,51
2,8.16,246.26,8811,36
1,1.94,339.65,9288,45
1,3.11,360.70,2713,35
2,24.37,154.70,2928,24
2,21.11,185.13,3380,25
2,19.12,105.37,1898,3
2,9.61,121.00,6454,12
2,22.87,120.32,6461,50
2,13.89,244.47,6934,13
2,16.09,129.07,8387,35
2,20.79,202.00,7698,53
2,15.69,227.49,9323,56
2,17.42,237.46,9428,18
2,7.87,301.10,2835,5
2,15.64,194.98,3334,25
2,15.57,279.84,7612,15
2,22.67,149.50,4162,8
0,0.33,569.22,5294,11
2,12.25,289.64,7182,52
2,18.25,218.16,5040,47
2,9.44,250.76,6212,12
2,6.04,198.72,3149,44
1,5.97,322.10,4297,27
2,28.07,150.46,5673,49
1,1.11,343.07,3067,5
0,-0.93,356.21,4296,26
2,18.89,246.64,8668,17
2,11.20,299.38,173,38
2,6.38,336.18,1035,0
2,8.75,241.18,2079,4
1,3.52,231.94,7554,14
2,16.00,103.65,7831,34
2,31.97,109.85,7904,15
1,4.36,322.31,378,40
1,2.91,230.29,3517,44
2,29.01,84.68,7056,32
2,21.56,157.16,815,20
2,8.12,204.38,6899,13
2,16.43,183.27,4762,9
2,12.27,294.43,5993,11
2,18.67,250.06,6987,51
2,18.32,241.53,8405,16
2,10.56,300.10,1999,41
1,1.76,367.21,3291,39
2,10.30,273.26,4599,47
2,20.70,222.28,8380,54
2,9.94,319.27,8853,56
2,13.54,232.92,8933,55
2,14.86,283.47,8934,55
2,10.91,251.45,421,38
0,-3.31,287.29,5146,10
2,22.19,186.10,7628,15
2,18.13,124.59,5258,29
1,3.88,190.84,1140,21
2,20.66,208.00,3940,26
1,3.07,357.87,4678,27
2,20.33,206.69,7615,15
2,6.57,345.53,743,37
2,8.25,272.59,6090,50
2,17.80,219.63,6181,12
2,13.32,185.32,3221,25
2,10.64,289.22,7745,34
2,22.38,230.33,4025,7
2,16.64,167.75,5069,10
2,27.92,84.91,6885,32
2,26.17,120.04,8767,36
1,3.52,237.83,2034,41
0,-0.75,153.59,2183,42
2,18.00,214.43,5105,10
2,16.62,280.31,7369,52
2,26.27,133.96,190,19
2,14.30,257.25,1189,40
2,25.17,129.28,5244,48
2,6.91,355.06,4399,2
2,27.03,80.77,9511,56
1,5.31,321.48,2895,38
2,12.94,279.68,3038,43
2,13.57,190.28,3634,26
0,-0.27,354.51,3400,39
1,5.98,294.80,7435,14
2,6.53,275.80,519,38
2,12.24,221.02,2197,42
2,16.33,152.97,2201,4
2,11.43,331.94,5017,28
2,11.87,305.38,6020,49
2,18.41,239.50,7747,34
2,9.13,307.10,8492,16
2,6.58,317.20,9478,6
1,1.21,263.74,2587,24
2,10.88,285.38,4643,47
2,13.06,223.88,4931,28
0,-2.21,291.54,4622,9
2,29.52,99.95,5251,48
1,5.67,256.29,5698,11
0,-3.98,273.26,8067,54
2,18.81,200.29,852,20
1,2.26,385.53,1944,12
2,22.19,155.55,3915,26
2,20.81,187.15,2270,4
2,19.38,204.30,3495,6
2,9.74,284.41,6738,32
2,16.93,292.90,5832,30
2,12.93,93.45,7270,14
2,15.39,113.46,2544,23
2,9.37,245.37,3927,26
2,10.74,256.26,4662,28
2,24.31,216.25,6026,30
2,16.00,249.08,7761,15
2,18.24,226.89,8197,54
2,10.26,186.03,8947,17
0,-0.27,403.55,3074,36
1,2.34,386.16,3611,1
2,30.14,121.38,5825,11
2,14.75,64.47,583,39
2,23.15,73.35,7347,52
0,-2.27,297.30,9262,56
1,5.14,323.45,8999,16
2,27.74,123.15,344,38
2,13.26,215.29,1568,3
2,28.26,112.40,1708,3
2,23.15,166.59,4743,28
2,13.89,189.07,5397,48
2,28.62,141.47,6214,31
2,27.80,145.73,9535,56
2,11.82,126.67,2374,42
2,11.05,199.45,2538,23
2,7.69,283.83,2998,24
1,5.03,338.75,7104,42
2,6.73,235.21,9146,18
2,21.93,196.81,9528,56
1,1.98,315.27,1926,41
1,3.24,280.10,2023,41
2,13.61,184.78,7099,33
2,17.75,242.38,7015,51
2,15.03,231.06,2851,5
2,8.30,333.83,3106,39
2,15.88,265.90,3592,45
1,1.16,297.17,8125,16
2,11.62,235.90,8785,17
1,1.43,354.49,8786,56
1,1.77,228.55,1906,3
2,15.46,211.99,3459,6
1,1.50,206.53,7385,33
2,9.67,263.52,588,20
1,1.47,266.23,621,1
2,12.87,218.32,955,20
2,28.18,117.98,3505,6
0,-0.07,265.14,9358,37
2,26.17,147.31,8113,16
2,6.23,228.26,2846,24
2,14.54,136.79,6912,51
2,23.54,186.13,7188,33
2,24.10,94.31,2268,23
2,6.84,277.98,4727,47
1,3.56,385.01,5179,21
2,9.29,299.03,7096,14
2,23.48,111.16,7150,52
0,-1.75,355.49,120,4
0,-1.82,69.43,411,19
2,6.93,316.69,1806,48
2,17.95,213.14,8362,54
2,19.15,242.37,9562,18
2,10.06,315.82,135,4
1,5.40,226.47,3059,24
1,4.72,300.88,5091,48
0,0.92,298.95,5180,10
1,1.29,206.52,1414,40
2,19.03,168.41,1693,41
2,14.55,235.76,2910,43
1,5.06,360.71,9387,45
2,15.15,247.96,70,38
1,5.01,301.27,6218,50
2,29.95,116.36,9194,56
2,21.81,140.76,4292,8
2,27.70,143.93,6495,50
2,21.48,106.91,7317,33
0,0.63,296.52,8781,55
2,10.35,209.48,484,19
2,26.47,131.08,2687,5
2,6.92,331.93,5143,11
2,11.00,236.63,3794,26
1,3.23,363.28,5308,11
2,31.59,83.00,5966,30
0,0.38,351.18,4704,27
0,-0.78,402.92,7058,33
0,-0.33,273.19,8452,16
1,2.57,138.99,104,0
2,7.73,291.83,1829,22
0,-0.91,416.27,3035,35
1,4.65,357.62,928,46
2,12.87,298.00,9020,55
2,11.47,199.99,1115,40
2,11.58,288.45,1544,21
1,1.14,203.38,7456,52
0,-0.40,348.88,8538,44
1,2.28,370.70,259,4
0,-0.53,231.43,1197,21
2,15.44,147.53,1402,40
2,11.53,237.34,7425,52
2,7.86,291.27,3658,45
2,13.63,296.50,3690,45
2,18.96,115.16,6947,32
2,23.95,166.14,8976,55
1,3.87,328.19,1371,3
2,6.78,348.32,1876,12
2,14.28,179.02,7462,14
2,26.58,98.15,3379,44
2,14.41,67.38,9074,18
2,6.97,284.85,1842,3
2,12.54,208.47,2062,3
1,2.97,353.44,2924,35
2,24.49,151.99,2054,3
1,2.00,342.06,4306,26
2,23.24,82.40,8582,17
0,-1.36,421.73,4813,27
0,0.28,408.11,6927,50
2,13.26,244.29,8035,53
1,1.80,388.01,1619,48
2,12.14,291.40,2541,23
2,10.88,278.17,4717,47
2,13.01,262.18,3050,43
2,6.24,369.41,3558,5
2,13.61,291.10,7336,33
2,18.60,140.59,7382,14
2,23.24,190.65,7479,52
1,5.72,220.58,1920,3
2,16.30,216.73,6511,50
1,4.33,307.36,7294,33
2,10.16,262.76,3675,45
2,15.36,121.17,5075,29
2,20.67,222.73,7890,15
1,3.70,202.85,1326,2
2,12.99,246.95,1370,21
2,8.00,251.69,3199,6
2,23.96,171.95,6682,51
2,25.55,127.91,363,0
1,3.93,210.24,670,39
0,-0.98,283.45,1228,2
2,14.58,279.59,9171,56
2,10.44,290.81,9531,18
2,27.47,145.22,9544,18
1,5.38,210.67,456,0
2,12.55,192.16,3691,45
2,8.89,174.17,4631,47
2,14.23,257.17,4498,46
2,10.45,164.79,4993,28
2,22.30,224.40,5908,30
2,12.82,232.71,5032,47
2,19.29,228.29,6976,51
2,14.53,266.43,9085,18
2,11.91,161.30,6531,12
2,9.44,283.56,756,1
2,7.23,167.15,4142,46
2,19.58,205.56,6178,12
1,5.39,161.52,2565,5
2,15.26,251.66,4215,46
2,27.28,153.96,6226,31
2,10.07,293.19,2325,23
2,6.75,273.69,5362,48
2,9.34,227.58,5437,10
2,12.58,283.33,1289,2
2,6.39,216.96,1646,41
2,8.41,328.46,1996,19
2,28.79,106.91,6660,32
2,16.33,264.26,8775,17
2,15.15,244.35,9346,37
2,10.73,136.84,553,38
0,-1.56,353.59,4072,2
0,-0.97,240.11,5659,30
2,15.69,151.55,9456,56
2,24.43,162.86,5336,10
2,28.29,187.34,5699,30
2,17.38,247.01,7534,52
2,6.72,313.43,2640,24
1,1.86,291.75,2950,24
1,4.28,321.41,7965,34
2,11.06,189.04,2758,24
2,9.54,322.87,3124,5
1,2.62,326.46,4008,45
2,21.35,201.64,4204,27
2,17.59,176.25,5285,10
2,15.31,243.31,1489,21
2,21.29,142.78,1684,3
2,19.26,187.36,2177,4
2,13.05,192.48,5952,49
2,30.32,147.80,7792,53
0,-0.33,562.07,7559,34
2,8.94,97.53,8269,35
2,29.53,130.41,8692,17
2,11.50,277.31,3848,45
2,21.38,73.49,6705,51
2,24.72,156.57,7303,14
1,3.48,150.86,223,19
2,9.18,299.53,5220,10
1,4.05,374.70,6766,50
1,1.32,377.34,2192,13
2,8.64,291.35,3765,26
2,19.32,240.90,4745,9
0,0.69,347.27,701,37
2,27.01,129.97,1097,2
2,7.65,196.88,4289,46
2,15.41,240.73,1036,39
2,16.91,218.91,3176,25
2,10.90,216.22,6847,32
2,22.64,140.75,8172,16
2,17.38,206.92,3524,25
2,9.46,270.79,4693,28
0,0.03,319.58,5034,47
0,-3.21,581.67,3406,5
2,16.45,182.09,3492,6
1,5.08,146.85,5370,10
1,3.78,335.75,804,46
2,9.30,231.96,1101,21
1,4.98,311.92,1860,22
2,6.22,257.42,1105,40
2,29.93,99.52,4801,28
2,11.95,131.11,5922,30
2,18.34,213.26,1275,21
1,4.86,345.26,3203,36
2,25.06,165.91,7882,15
1,4.28,386.18,4802,10
2,19.60,181.16,5477,10
2,26.48,141.07,8378,35
2,6.46,320.16,9321,18
1,4.67,308.10,483,0
1,4.19,332.76,715,37
2,21.81,202.38,3939,7
0,0.69,423.80,9305,6
0,-0.03,372.02,2775,14
1,4.71,218.15,3522,6
1,2.55,305.81,4118,27
2,12.36,271.62,9143,37
0,-0.13,273.12,2208,42
2,7.67,272.71,3560,44
1,2.33,313.99,8411,16
2,19.06,206.38,2410,23
2,10.03,256.44,5761,49
2,13.48,63.84,8081,54
1,2.98,332.52,726,46
2,15.62,71.78,1462,2
2,12.24,292.22,1630,22
1,6.02,363.87,5998,22
2,7.20,298.63,7443,14
1,4.73,352.11,8235,44
2,16.53,263.08,8925,55
2,7.57,275.52,178,0
2,14.75,182.04,554,38
2,20.32,168.64,4172,46
2,11.17,204.23,2993,24
0,0.09,292.79,4219,46
2,6.20,136.42,5128,10
2,12.43,278.33,4418,8
2,16.82,273.87,6268,31
2,13.72,280.47,8832,55
1,4.36,164.67,9054,36
0,0.05,346.34,2376,24
1,5.94,305.73,6385,50
2,14.92,73.24,7506,52
2,12.92,93.45,7264,52
2,7.67,333.58,9286,6
2,15.38,188.77,829,39
2,22.16,176.56,1065,21
1,2.10,350.42,2027,12
2,17.62,220.18,1207,2
2,12.81,266.42,2026,41
2,9.93,229.81,4458,27
1,4.24,335.53,142,40
2,14.51,254.71,3647,7
1,2.94,271.04,8963,36
2,8.18,61.49,8308,16
2,17.09,171.83,8574,17
2,25.01,129.87,2100,42
2,11.14,72.65,4019,26
2,16.89,189.18,4156,8
2,10.29,213.55,8667,55
2,9.96,264.15,832,20
1,1.16,371.10,7590,43
1,3.34,293.22,8129,16
1,1.47,89.33,6243,50
2,25.34,138.47,7337,52
2,24.92,111.22,8763,36
2,18.68,244.34,8919,17
2,19.78,168.49,558,0
2,14.40,131.61,4697,28
2,24.22,161.88,5314,48
2,15.69,242.67,6673,32
2,20.70,136.15,7449,52
2,10.59,109.82,883,1
2,18.61,175.75,2972,43
2,19.31,214.49,5302,29
2,18.48,227.89,4907,9
2,12.79,246.43,6235,12
1,2.94,584.14,8001,43
1,1.85,338.37,9254,6
2,20.84,115.01,521,38
0,-1.43,420.15,1985,19
1,3.55,168.52,3512,25
2,17.29,228.86,6045,49
1,3.60,281.43,6316,31
2,12.49,320.13,6726,51
2,8.46,316.30,5011,27
2,11.18,61.22,6979,13
1,1.11,236.12,7002,32
2,9.83,301.59,7221,52
2,7.73,246.81,7885,53
0,-3.72,591.67,2421,13
2,24.43,130.97,4147,27
1,3.11,352.15,4776,10
1,1.67,322.46,8416,35
2,7.27,110.52,3197,25
0,-0.32,313.15,7452,33
2,22.14,236.21,7997,53
2,6.80,279.28,462,19
2,16.53,222.15,1120,2
2,23.32,109.81,3174,44
2,28.13,90.40,2959,5
2,15.09,135.49,3089,25
1,4.89,213.69,3271,25
2,22.65,176.23,6604,13
0,-0.27,357.59,8189,15
0,-5.32,604.46,615,0
2,10.42,290.26,853,39
0,-2.17,567.00,2430,24
2,17.63,178.29,8848,17
2,26.32,156.44,8191,54
2,26.02,132.59,8545,54
2,13.74,240.84,8558,16
2,20.93,191.03,5566,49
2,16.16,103.28,8351,16
2,18.93,190.96,8952,17
2,9.98,280.16,709,39
2,18.47,100.15,1594,3
2,20.57,190.14,2103,4
2,20.85,219.68,4028,45
2,10.97,298.99,5489,10
1,3.19,335.39,6239,31
2,22.45,141.96,6403,50
2,7.08,323.81,8559,54
2,15.63,199.98,1257,40
2,10.38,181.51,1388,40
2,11.25,278.76,2898,43
2,24.76,109.70,8950,36
2,23.42,182.78,7335,52
2,15.45,173.49,1235,40
1,5.72,297.07,9477,18
2,15.02,115.46,6280,31
2,10.02,262.55,6788,13
2,27.90,115.32,8714,17
0,-3.70,585.73,2116,41
2,15.45,215.84,2791,24
2,20.70,155.26,4398,27
0,-0.50,240.58,5997,30
0,-3.09,597.95,9112,6
2,21.58,148.27,772,39
2,17.73,134.07,2455,42
2,14.17,197.59,4991,9
1,3.28,368.36,6121,49
2,7.38,275.69,6812,13
1,3.83,344.65,7785,43
2,21.84,195.77,8178,16
2,8.60,316.97,1393,3
1,3.12,276.49,4236,27
2,9.60,260.42,5567,49
1,3.10,357.28,5311,11
1,4.49,343.30,5968,22
1,5.73,344.62,6463,49
2,15.39,304.43,6895,32
2,17.19,181.05,8264,16
2,17.52,170.80,1615,22
2,8.53,174.14,2981,43
2,20.20,69.69,2984,43
2,12.96,134.62,7355,33
2,8.55,196.74,5455,29
1,4.17,221.80,5729,30
2,21.03,178.00,7312,33
2,15.10,222.52,7269,33
1,3.98,231.90,7326,14
2,9.09,100.98,7762,53
2,11.68,307.30,8600,55
2,15.78,246.90,2795,43
2,15.77,233.62,6219,50
2,19.30,129.08,6767,32
1,5.85,286.29,1962,3
0,-4.67,595.72,2297,41
1,2.96,375.41,2880,38
2,10.21,220.67,4877,9
2,12.27,294.41,6558,31
2,9.21,270.82,8309,16
2,23.43,104.22,2507,4
2,23.82,183.87,4006,7
2,24.30,108.27,4443,46
2,7.03,328.34,6457,23
0,-0.68,188.19,8386,35
2,8.53,292.24,9421,37
2,7.55,353.65,3550,5
2,12.57,152.18,4854,47
1,4.96,343.03,5956,22
1,5.77,353.64,8050,43
1,3.41,164.88,1102,40
2,24.67,133.48,2375,42
2,24.86,132.48,3937,45
0,0.65,371.02,3412,39
2,28.24,145.95,3874,26
2,28.23,115.05,4839,9
0,1.02,610.60,6022,22
2,26.64,159.10,6894,32
2,15.47,165.38,7990,53
1,5.37,364.61,1602,48
0,-2.78,350.51,2611,38
0,0.36,181.69,4440,8
2,16.24,308.16,3664,7
2,13.31,214.18,379,19
1,3.20,368.35,1998,48
2,21.43,213.79,5355,29
2,21.08,108.04,8611,36
1,4.41,338.95,611,0
2,7.75,183.95,3267,44
2,28.36,113.58,3470,25
1,3.50,309.39,3084,6
1,6.01,276.24,7134,33
2,9.14,156.33,7716,34
1,3.64,173.02,8487,54
2,7.09,277.57,9036,17
2,26.09,129.46,599,1
2,7.32,326.54,4331,26
1,3.79,307.08,4673,47
2,14.82,179.40,3798,26
1,1.11,69.80,4430,8
2,9.64,302.64,5147,29
2,20.56,94.85,6819,13
2,27.13,145.93,9488,56
1,2.19,380.90,704,46
2,28.22,115.02,988,1
1,4.19,373.68,2441,41
2,19.06,206.74,2158,23
0,-0.49,216.32,2299,23
2,24.97,113.43,3000,24
2,9.68,163.23,3294,6
2,21.84,188.85,7240,33
2,21.21,163.55,196,38
0,-3.18,579.56,300,4
1,4.87,234.29,961,39
2,17.75,250.02,7344,52
2,30.24,97.86,7674,53
1,1.23,272.58,9504,56
2,9.98,307.50,7734,34
2,27.11,96.60,8182,16
2,17.98,163.27,9367,37
2,15.17,298.87,9398,18
2,15.15,154.57,3783,7
1,5.46,360.43,6301,23
0,0.05,323.67,7095,14
2,20.55,197.18,8966,55
2,10.77,166.20,111,38
2,12.75,277.77,198,38
0,-2.84,276.69,4934,9
2,21.44,148.71,1554,21
2,18.02,204.18,8365,16
2,19.55,195.40,870,39
0,-2.43,571.13,1225,47
2,27.04,119.50,1259,21
2,28.34,133.56,3907,7
2,9.43,181.05,3371,44
2,12.06,295.30,7924,15
2,28.86,113.88,9018,36
2,20.67,127.04,603,39
2,13.29,236.53,2394,23
0,-1.53,335.28,2465,42
0,0.76,298.55,164,0
1,5.48,199.32,7141,14
2,17.41,171.47,7947,53
2,13.93,193.12,6370,12
2,17.98,234.49,6939,51
2,22.19,157.47,8752,36
0,0.03,349.82,646,37
2,28.04,109.97,1002,20
2,15.92,222.59,4081,8
2,24.42,82.09,5133,48
2,23.02,135.22,6584,32
2,9.34,190.99,7503,33
2,18.99,118.73,8277,35
2,28.06,146.70,9025,55
2,25.60,140.26,562,19
2,8.65,320.55,1283,47
2,20.95,176.47,2194,42
2,10.45,309.66,9137,6
2,18.89,122.45,2664,24
1,2.17,277.71,6171,31
2,17.57,220.72,8301,35
2,22.72,202.45,5820,11
2,19.41,90.25,7911,15
2,17.01,99.27,1048,1
1,1.96,283.05,3233,6
0,-0.92,166.75,4592,9
2,16.43,156.80,8496,54
2,26.01,107.78,8833,17
1,2.69,273.06,9107,37
2,25.98,138.90,398,19
2,12.91,199.22,5636,49
1,1.55,113.00,6133,31
2,15.55,225.69,3359,6
2,13.26,317.92,5478,29
2,30.70,115.97,5202,29
2,6.08,293.16,8401,54
1,4.67,267.33,2854,24
2,16.14,269.94,3816,45
1,3.74,122.52,5156,48
2,25.01,187.91,5918,30
2,6.40,175.15,7548,52
2,18.88,69.02,455,0
0,0.17,325.68,1872,41
2,21.70,210.92,4882,9
2,16.84,212.89,7478,33
2,16.20,286.55,8703,55
1,4.00,157.97,9234,18
1,4.30,326.50,1375,3
1,1.19,400.93,2608,38
1,3.84,322.70,3273,25
2,6.70,226.72,8994,55
1,5.53,106.42,3666,7
2,24.60,92.03,7693,53
0,-3.53,604.27,8580,56
0,-0.18,292.76,2008,41
1,1.58,352.05,8938,16
2,8.34,314.48,5757,22
0,0.69,598.90,5867,22
1,2.31,177.58,2636,43
2,15.81,224.67,3238,6
2,19.44,250.08,3608,7
0,-0.93,286.48,4234,27
1,3.95,313.81,207,38
2,11.65,128.04,2657,5
2,16.19,227.56,6432,12
2,6.87,344.51,4978,10
2,13.36,275.26,5003,47
2,15.38,290.92,6810,32
2,26.26,144.52,7220,33
2,21.33,179.29,285,0
0,-0.35,125.22,1834,22
2,10.86,266.60,2087,42
2,25.48,146.12,8856,36
0,-0.19,240.49,85,38
2,16.30,72.08,1424,21
2,26.28,130.33,5333,10
2,18.62,184.29,5200,10
1,5.96,162.22,6375,12
2,6.87,231.00,6733,32
2,18.64,116.45,5794,49
2,20.78,203.22,5971,11
2,9.35,206.87,6394,31
2,10.91,171.33,8181,16
1,1.25,263.36,9072,37
0,0.15,239.66,475,0
2,6.77,347.13,3466,39
2,18.14,206.32,5619,49
1,2.29,274.87,8491,35
2,16.22,284.50,4275,8
1,3.32,366.17,6033,22
2,10.89,288.41,6621,32
2,15.79,286.76,7005,51
2,9.76,248.28,7550,33
2,28.83,106.45,2133,23
2,7.51,269.20,2357,42
2,26.51,104.95,2724,5
2,10.20,221.80,1633,41
2,19.18,201.20,3113,44
2,33.03,133.92,5644,30
1,4.61,56.01,5748,49
0,-1.94,587.84,6314,49
2,24.30,226.96,8009,53
0,-1.77,345.03,2352,41
1,4.46,339.01,5159,11
1,1.41,364.09,5586,22
2,22.16,175.55,3456,25
2,7.41,238.76,1803,3
2,6.29,321.76,2354,13
2,10.35,273.40,2908,24
0,0.50,338.89,8368,54
2,8.65,208.42,750,1
1,4.30,375.73,1398,47
0,0.14,251.21,4544,46
2,16.31,217.24,2707,5
2,7.45,349.86,3689,1
2,22.40,167.23,4378,27
1,4.79,228.49,8526,54
2,16.58,138.69,306,38
2,11.18,259.74,2236,42
0,0.56,204.07,2671,24
2,29.41,87.70,4588,28
2,19.26,125.30,6915,32
2,18.51,231.30,8699,55
2,9.23,237.59,9329,56
2,19.73,197.26,388,19
2,26.63,80.04,3786,26
2,19.06,207.94,4222,46
1,1.73,342.28,629,37
2,11.28,306.31,6563,50
1,4.65,300.21,9532,37
0,-0.21,288.91,5408,48
1,5.61,310.64,6831,51
2,11.43,249.36,954,20
2,13.67,217.93,4193,27
2,20.77,154.77,4829,47
2,7.95,291.57,1559,21
1,4.89,333.04,7040,33
2,6.67,337.14,8470,44
2,30.62,118.80,4881,9
2,6.44,209.38,5677,11
2,13.57,230.65,8148,54
2,8.39,332.22,2012,12
2,20.71,212.53,4184,8
1,3.06,351.15,4536,2
2,16.04,223.50,4848,47
2,21.41,203.13,5464,29
2,10.45,274.29,2092,23
2,21.73,191.34,3599,45
2,27.08,151.64,4488,27
0,0.07,392.14,3193,39
2,9.44,275.61,447,19
1,5.25,319.08,1149,20
2,22.76,171.06,2806,5
2,16.85,255.33,8201,54
0,-1.90,586.33,9042,56
2,8.49,341.73,487,4
2,23.61,127.67,3468,25
2,23.43,187.83,6666,32
0,-2.04,286.82,4192,27
2,18.05,236.19,4994,28
1,4.03,352.15,7144,34
1,5.75,265.05,6945,13
0,1.07,217.07,9251,37
2,16.08,241.84,1531,2
1,2.20,292.90,6609,13
1,1.56,258.96,6688,13
2,14.13,291.90,5163,10
2,25.98,75.85,5273,10
1,1.19,315.71,6488,50
2,26.23,138.31,187,0
2,17.73,225.03,627,1
0,-0.50,334.46,759,39
2,24.08,105.47,6654,32
2,20.34,197.96,7017,13
2,11.63,157.81,8890,36
2,14.09,117.18,2609,43
0,-0.06,572.67,4463,2
2,11.44,267.83,6600,13
1,5.89,232.22,9069,56
2,24.41,141.91,3998,45
2,15.85,270.95,5508,10
1,5.24,324.06,6612,50
1,5.68,183.03,1329,21
2,11.17,291.14,535,38
2,9.60,230.89,4925,9
2,19.41,210.49,8677,55
2,28.42,112.49,185,38
2,21.95,182.60,8200,16
1,5.73,295.22,7170,52
2,15.88,85.39,9472,37
0,-2.90,525.49,5843,29
2,13.43,249.67,1400,21
2,6.07,309.34,3984,45
2,14.65,154.27,5412,29
2,14.94,244.99,9087,18
2,27.54,98.11,1886,41
0,-0.47,571.40,5522,21
2,28.04,119.16,8213,54
0,-2.19,568.09,614,37
2,32.93,84.18,5680,30
2,13.49,251.86,8031,53
1,2.69,376.95,8240,15
2,21.49,172.27,1596,22
1,1.13,381.60,7832,43
1,5.45,294.21,7943,15
2,13.03,292.72,6011,11
2,20.25,182.29,8447,16
2,7.81,340.67,284,40
2,12.40,274.82,1494,40
1,3.12,372.42,4182,26
2,11.40,299.46,2884,43
1,1.32,163.40,8629,36
1,5.28,253.48,1305,2
2,13.20,248.89,1845,3
1,1.87,229.95,1861,3
1,5.48,120.49,3748,7
2,8.98,330.88,6982,50
1,2.24,133.55,9391,37
2,15.53,201.71,1171,40
1,2.34,215.10,1755,3
2,8.29,329.56,3200,5
2,11.62,199.24,5723,30
1,3.69,338.24,6942,33
1,2.30,220.99,7941,34
1,5.74,266.36,9453,18
2,11.79,288.66,1049,1
1,4.40,81.67,2018,41
2,7.24,104.10,3376,6
2,11.83,214.80,7620,34
2,6.48,199.34,8745,55
0,-1.27,339.90,1566,22
2,11.99,74.89,5909,30
2,18.03,180.28,7193,52
0,-4.49,597.10,224,4
2,29.29,122.02,4786,9
1,5.02,214.61,5833,30
2,7.49,318.13,8095,44
2,18.16,87.76,3978,26
2,9.50,336.42,4911,27
1,4.72,313.22,5292,29
1,5.74,333.37,8150,44
2,11.21,290.94,2172,42
2,23.14,128.00,2176,42
